講義名,時間割コード,開講時期,担当教員,開講学部,曜日時限,評価方法
ロシア語実習１[Basic Russian 1],9007001,春学期,杉谷 倫枝[SUGITANI NORIE],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習１[Basic Russian 1],9007002,春学期,杉谷 倫枝[SUGITANI NORIE],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習１[Basic Russian 1],9007003,春学期,木部 敬[KIBE TAKASHI],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習１[Basic Russian 1],9007004,春学期,木部 敬[KIBE TAKASHI],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習２[Basic Russian 2],9007051,秋学期,杉谷 倫枝[SUGITANI NORIE],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習２[Basic Russian 2],9007052,秋学期,杉谷 倫枝[SUGITANI NORIE],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習２[Basic Russian 2],9007053,秋学期,木部 敬[KIBE TAKASHI],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語実習２[Basic Russian 2],9007054,秋学期,木部 敬[KIBE TAKASHI],全学教育／教養教育,,授業への参画と小テストで50％、期末テストの成績50％で総合的に判断します。
ロシア語演習[Russian Seminar],9007101,春学期,大須賀 史和[OSUKA FUMIKAZU],全学教育／教養教育,,到達度（50％）と授業への参画（50％）を総合して判断する。
ロシア語演習[Russian Seminar],9007102,秋学期,大須賀 史和[OSUKA FUMIKAZU],全学教育／教養教育,,到達度（50％）と授業への参画（50％）を総合して判断する。
ロシア語発展演習[Advanced Russian Seminar],9007151,春学期,大須賀 史和[OSUKA FUMIKAZU],全学教育／教養教育,,到達度（50％）と授業への参画（50％）を総合して判断する。
ロシア語発展演習[Advanced Russian Seminar],9007152,秋学期,大須賀 史和[OSUKA FUMIKAZU],全学教育／教養教育,,到達度（50％）と授業への参画（50％）を総合して判断する。
中国語実習１[Basic Chinese 1],9007301,春学期,于 臣[YU CHEN],全学教育／教養教育,,・成績〈100％〉＝期末テスト〈65％〉＋授業内発音練習・課題・発表など〈35％〉。・成績評価を得るためには講義全体の2/3（10回）以上の参加が必要である。
中国語実習１[Basic Chinese 1],9007302,春学期,上村 元顧[UEMURA ASAMI],全学教育／教養教育,,・期末試験（50％）＋単語テスト（20％）＋確認テスト（20％）＋授業内練習・課題（10％）・期末試験は，全体の2/3以上の出席（遅刻早退なし）をもって受験資格を得ることができる。欠席回数が５回を超えた場合は，一律不可とする。
中国語実習１[Basic Chinese 1],9007303,春学期,石井 洋美[ISHII HIROMI],全学教育／教養教育,,試験（文法・ディクテーション）（40）〈中間試験（10）、期末試験（30）〉、小テスト（15）、課題（15）、発表・音読試験（30）※無連絡で授業を6回以上欠席した場合、期末試験を受けることができない。欠席については「横浜国立大学における授業の欠席に関する取扱要項」を参照すること。欠席理由について、「取扱要項」以外の特別な事情がある場合は連絡、または事後に直接説明すること。
中国語実習１[Basic Chinese 1],9007304,春学期,谷川 雄一郎[TANIGAWA YUICHIRO],全学教育／教養教育,,定期試験（５０％）、小テスト（１０％）、課題（筆記３０％、音声１０％）とする。
中国語実習１[Basic Chinese 1],9007305,春学期,中根 綾子[NAKANE AYAKO],全学教育／教養教育,,小テストおよび課題（５０％）、定期試験（５０％）として総合的に評価する。定期試験は、全体の2/3以上の出席（20分以上の遅刻や早退なし）をもって受験資格を得る。5回を超えて欠席した場合には、一律不可とする。
中国語実習１[Basic Chinese 1],9007306,春学期,新沼 雅代[NIINUMA MASAYO],全学教育／教養教育,,試験（文法）（30）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（30）
中国語実習１[Basic Chinese 1],9007307,春学期,劉 秋佳[SHUKA RYU],全学教育／教養教育,,・成績〈100％〉＝定期試験〈60％〉＋平常点（授業内練習、提出物、小テストなど）〈40％〉。・定期試験は、全体の2/3以上の出席（遅刻早退なし）をもって受験資格を得ることができる。15回講義の内に無断欠席が5回以上に超えると、定期試験に参加する資格がなくなる。・意欲的に授業に取り組むか、その授業の臨み方も評価点に反映させることがある。
中国語実習１[Basic Chinese 1],9007308,春学期,于 臣[YU CHEN],全学教育／教養教育,,・成績〈100％〉＝期末テスト〈65％〉＋授業内発音練習・課題・発表など〈35％〉。・成績評価を得るためには講義全体の2/3（10回）以上の参加が必要である。
中国語実習１[Basic Chinese 1],9007309,春学期,上村 元顧[UEMURA ASAMI],全学教育／教養教育,,・期末試験（50％）＋単語テスト（20％）＋確認テスト（20％）＋授業内練習・課題（10％）・期末試験は，全体の2/3以上の出席（遅刻早退なし）をもって受験資格を得ることができる。欠席回数が５回を超えた場合は，一律不可とする。
中国語実習１[Basic Chinese 1],9007310,春学期,石井 洋美[ISHII HIROMI],全学教育／教養教育,,試験（文法・ディクテーション）（40）〈中間試験（10）、期末試験（30）〉、小テスト（15）、課題（15）、発表・音読試験（30）※無連絡で授業を6回以上欠席した場合、期末試験を受けることができない。欠席については「横浜国立大学における授業の欠席に関する取扱要項」を参照すること。欠席理由について、特別な事情がある場合は連絡、または事後に直接説明すること。
中国語実習１[Basic Chinese 1],9007311,春学期,谷川 雄一郎[TANIGAWA YUICHIRO],全学教育／教養教育,,定期試験（５０％）、小テスト（１０％）、課題（筆記３０％、音声１０％）とする。
中国語実習１[Basic Chinese 1],9007312,春学期,中根 綾子[NAKANE AYAKO],全学教育／教養教育,,小テストおよび課題（５０％）、定期試験（５０％）として総合的に評価する。定期試験は、全体の2/3以上の出席（20分以上の遅刻や早退なし）をもって受験資格を得る。5回を超えて欠席した場合には、一律不可とする。
中国語実習１[Basic Chinese 1],9007313,春学期,新沼 雅代[NIINUMA MASAYO],全学教育／教養教育,,試験（文法）（30）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（30）
中国語実習１[Basic Chinese 1],9007314,春学期,于 臣[YU CHEN],全学教育／教養教育,,・成績〈100％〉＝期末テスト〈65％〉＋授業内発音練習・課題・発表など〈35％〉。・成績評価を得るためには講義全体の2/3（10回）以上の参加が必要である。
中国語実習１[Basic Chinese 1],9007315,春学期,上村 元顧[UEMURA ASAMI],全学教育／教養教育,,・期末試験（50％）＋単語テスト（20％）＋確認テスト（20％）＋授業内練習・課題（10％）・期末試験は，全体の2/3以上の出席（遅刻早退なし）をもって受験資格を得ることができる。欠席回数が５回を超えた場合は，一律不可とする。
中国語実習１[Basic Chinese 1],9007316,春学期,ギュウ ムテイ[NIU MENGTING],全学教育／教養教育,,試験（文法）（30）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（30）
中国語実習１[Basic Chinese 1],9007317,春学期,新沼 雅代[NIINUMA MASAYO],全学教育／教養教育,,試験（文法）（30）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（30）
中国語実習１[Basic Chinese 1],9007318,春学期,石井 洋美[ISHII HIROMI],全学教育／教養教育,,試験（文法・ディクテーション）（40）〈中間試験（10）、期末試験（30）〉、小テスト（15）、課題（15）、発表・音読試験（30）※無連絡で授業を6回以上欠席した場合、期末試験を受けることができない。欠席については「横浜国立大学における授業の欠席に関する取扱要項」を参照すること。欠席理由について、「取扱要項」以外の特別な事情がある場合は連絡、または事後に直接説明すること。
中国語実習１[Basic Chinese 1],9007319,春学期,頼 明[RAI AKIRA],全学教育／教養教育,,試験（文法）（30）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（30）
中国語実習１[Basic Chinese 1],9007320,春学期,劉 娟[LIU JUAN],全学教育／教養教育,,試験（文法・音声）（40）、小テスト（or タスク）（20）、提出物（or アクティビティ）（20）、発表（スピーキング）（20）
中国語実習１[Basic Chinese 1],9007321,春学期,于 臣[YU CHEN],全学教育／教養教育,,・成績〈100％〉＝期末テスト〈65％〉＋授業内発音練習・課題・発表など〈35％〉。・成績評価を得るためには講義全体の2/3（10回）以上の参加が必要である。
